Day,Hour,Irradiance
226,21,0.0
226,22,0.0
226,23,0.0
227,0,0.0
227,1,0.0
227,2,0.0
227,3,0.0
227,4,0.0
227,5,0.0
227,6,185.01047127956954
227,7,359.26880645407124
227,8,512.6477444864394
227,9,636.2334590079885
227,10,722.8435975065203
227,11,767.4446935475444
227,12,767.4446935475445
227,13,722.8435975065204
227,14,636.2334590079886
227,15,512.6477444864396
227,16,359.26880645407135
227,17,185.0104712795698
227,18,9.467515723877664e-14
227,19,0.0
227,20,0.0
227,21,0.0
227,22,0.0
227,23,0.0
228,0,0.0
228,1,0.0
228,2,0.0
228,3,0.0
228,4,0.0
228,5,0.0
228,6,186.00266450258712
228,7,361.19553023646023
228,8,515.3970246453233
228,9,639.6455173737598
228,10,726.7201376492878
228,11,771.5604250448607
228,12,771.5604250448608
228,13,726.7201376492881
228,14,639.64551737376
228,15,515.3970246453235
228,16,361.1955302364603
228,17,186.00266450258738
228,18,9.518289092947401e-14
228,19,0.0
228,20,0.0
228,21,0.0
228,22,0.0
228,23,0.0
229,0,0.0
229,1,0.0
229,2,0.0
229,3,0.0
229,4,0.0
229,5,0.0
229,6,186.9698797402243
229,7,363.0737496778074
229,8,518.0770930034994
229,9,642.9716788174396
229,10,730.4990877654697
229,11,775.5725449887169
229,12,775.5725449887169
229,13,730.4990877654699
229,14,642.9716788174397
229,15,518.0770930034996
229,16,363.07374967780754
229,17,186.96987974022454
229,18,9.567784266963074e-14
229,19,0.0
229,20,0.0
229,21,0.0
229,22,0.0
229,23,0.0
230,0,0.0
230,1,0.0
230,2,0.0
230,3,0.0
230,4,0.0
230,5,0.0
230,6,187.91183038573186
230,7,364.90290822115696
230,8,520.6871553988722
230,9,646.2109577256074
230,10,734.1793280705895
230,11,779.4798645013843
230,12,779.4798645013844
230,13,734.1793280705896
230,14,646.2109577256075
230,15,520.6871553988724
230,16,364.902908221157
230,17,187.91183038573212
230,18,9.615986579436425e-14
230,19,0.0
230,20,0.0
230,21,0.0
230,22,0.0
230,23,0.0
231,0,0.0
231,1,0.0
231,2,0.0
231,3,0.0
231,4,0.0
231,5,0.0
231,6,188.8282373188047
231,7,366.68246384735613
231,8,523.2264384136245
231,9,649.3623942300136
231,10,737.7597680300191
231,11,783.2812257597651
231,12,783.2812257597652
231,13,737.7597680300194
231,14,649.3623942300137
231,15,523.2264384136247
231,16,366.6824638473562
231,17,188.82823731880495
231,18,9.66288174698198e-14
231,19,0.0
231,20,0.0
231,21,0.0
231,22,0.0
231,23,0.0
232,0,0.0
232,1,0.0
232,2,0.0
232,3,0.0
232,4,0.0
232,5,0.0
232,6,189.7188289882908
232,7,368.41188923566676
232,8,525.6941896033966
232,9,652.4250544920083
232,10,741.2393466821262
232,11,786.9755023384781
232,12,786.9755023384781
232,13,741.2393466821264
232,14,652.4250544920084
232,15,525.6941896033968
232,16,368.4118892356669
232,17,189.71882898829105
232,18,9.708455873549514e-14
232,19,0.0
232,20,0.0
232,21,0.0
232,22,0.0
232,23,0.0
233,0,0.0
233,1,0.0
233,2,0.0
233,3,0.0
233,4,0.0
233,5,0.0
233,6,190.58334149265798
233,7,370.09067192002243
233,8,528.0896777202527
233,9,655.3980309792582
233,10,744.6170329526609
233,11,790.561599543644
233,12,790.5615995436441
233,13,744.6170329526611
233,14,655.3980309792584
233,15,528.0896777202529
233,16,370.0906719200225
233,17,190.58334149265823
233,18,9.752695454541754e-14
233,19,0.0
233,20,0.0
233,21,0.0
233,22,0.0
233,23,0.0
234,0,0.0
234,1,0.0
234,2,0.0
234,3,0.0
234,4,0.0
234,5,0.0
234,6,191.4215186581935
234,7,371.7183144408826
234,8,530.4121929293649
234,9,658.2804427346682
234,10,747.8918259602847
234,11,794.0384547372666
234,12,794.0384547372668
234,13,747.8918259602848
234,14,658.2804427346683
234,15,530.4121929293651
234,16,371.71831444088264
234,17,191.42151865819375
234,18,9.795587380816086e-14
234,19,0.0
234,20,0.0
234,21,0.0
234,22,0.0
234,23,0.0
235,0,0.0
235,1,0.0
235,2,0.0
235,3,0.0
235,4,0.0
235,5,0.0
235,6,192.23311211491375
235,7,373.2943344926407
235,8,532.6610470193525
235,9,661.0714356374273
235,10,751.0627553131532
235,11,797.4050376521152
235,12,797.4050376521153
235,13,751.0627553131534
235,14,661.0714356374273
235,15,532.6610470193527
235,16,373.29433449264076
235,17,192.233112114914
235,18,9.837118942569066e-14
235,19,0.0
235,20,0.0
235,21,0.0
235,22,0.0
235,23,0.0
236,0,0.0
236,1,0.0
236,2,0.0
236,3,0.0
236,4,0.0
236,5,0.0
236,6,193.01788137016203
236,7,374.8182650665424
236,8,534.8355736062148
236,9,663.7701826561041
236,10,754.1288813964654
236,11,800.6603506970156
236,12,800.6603506970157
236,13,754.1288813964657
236,14,663.7701826561042
236,15,534.835573606215
236,16,374.8182650665425
236,17,193.0178813701623
236,18,9.877277833102628e-14
236,19,0.0
236,20,0.0
236,21,0.0
236,22,0.0
236,23,0.0
237,0,0.0
237,1,0.0
237,2,0.0
237,3,0.0
237,4,0.0
237,5,0.0
237,6,193.77559387987125
237,7,376.2896545890694
237,8,536.9351283307935
237,9,666.3758840937132
237,10,757.0892956508903
237,11,803.803429252457
237,12,803.8034292524571
237,13,757.0892956508904
237,14,666.3758840937132
237,15,536.9351283307939
237,16,376.2896545890695
237,17,193.7755938798715
237,18,9.916052152470803e-14
237,19,0.0
237,20,0.0
237,21,0.0
237,22,0.0
237,23,0.0
238,0,0.0
238,1,0.0
238,2,0.0
238,3,0.0
238,4,0.0
238,5,0.0
238,6,194.506025117472
238,7,377.70806705575114
238,8,538.9590890497122
238,9,668.8877678246831
238,10,759.9431208417933
238,11,806.8333419564304
238,12,806.8333419564306
238,13,759.9431208417935
238,14,668.8877678246832
238,15,538.9590890497125
238,16,377.7080670557512
238,17,194.5060251174723
238,18,9.953430411005948e-14
238,19,0.0
238,20,0.0
238,21,0.0
238,22,0.0
238,23,0.0
239,0,0.0
239,1,0.0
239,2,0.0
239,3,0.0
239,4,0.0
239,5,0.0
239,6,195.2089586404245
239,7,379.07308216036154
239,8,540.9068560197286
239,9,671.3050895236529
239,10,762.6895113191794
239,11,809.7491909804103
239,12,809.7491909804103
239,13,762.6895113191796
239,14,671.305089523653
239,15,540.9068560197288
239,16,379.0730821603616
239,17,195.20895864042478
239,18,9.989401532723362e-14
239,19,0.0
239,20,0.0
239,21,0.0
239,22,0.0
239,23,0.0
240,0,0.0
240,1,0.0
240,2,0.0
240,3,0.0
240,4,0.0
240,5,0.0
240,6,195.88418615435546
240,7,380.3842954194659
240,8,542.7778520754536
240,9,673.6271328860337
240,10,765.3276532682786
240,11,812.550112295402
240,12,812.5501122954021
240,13,765.3276532682787
240,14,673.6271328860338
240,15,542.7778520754538
240,16,380.384295419466
240,17,195.88418615435575
240,18,1.0023954858603366e-13
240,19,0.0
240,20,0.0
240,21,0.0
240,22,0.0
240,23,0.0
241,0,0.0
241,1,0.0
241,2,0.0
241,3,0.0
241,4,0.0
241,5,0.0
241,6,196.53150757477997
241,7,381.64131829227745
241,8,544.5715228003766
241,9,675.8532098402634
241,10,767.8567649506957
241,11,815.2352759279714
241,12,815.2352759279715
241,13,767.856764950696
241,14,675.8532098402635
241,15,544.5715228003768
241,16,381.64131829227756
241,17,196.53150757478022
241,18,1.0057080149749784e-13
241,19,0.0
241,20,0.0
241,21,0.0
241,22,0.0
241,23,0.0
242,0,0.0
242,1,0.0
242,2,0.0
242,3,0.0
242,4,0.0
242,5,0.0
242,6,197.15073108639064
242,7,382.8437782957899
242,8,546.2873366911508
242,9,677.9826607516975
242,10,770.2760969360562
242,11,817.803886206183
242,12,817.8038862061832
242,13,770.2760969360564
242,14,677.9826607516976
242,15,546.2873366911512
242,16,382.84377829578995
242,17,197.1507310863909
242,18,1.0088767590423938e-13
242,19,0.0
242,20,0.0
242,21,0.0
242,22,0.0
242,23,0.0
243,0,0.0
243,1,0.0
243,2,0.0
243,3,0.0
243,4,0.0
243,5,0.0
243,6,197.74167319989712
243,7,383.99131911515303
243,8,547.9247853150905
243,9,680.0148546180739
243,10,772.5849323240795
243,11,820.2551819953767
243,12,820.2551819953768
243,13,772.5849323240798
243,14,680.014854618074
243,15,547.9247853150907
243,16,383.99131911515315
243,17,197.7416731998974
243,18,1.0119007790953291e-13
243,19,0.0
243,20,0.0
243,21,0.0
243,22,0.0
243,23,0.0
244,0,0.0
244,1,0.0
244,2,0.0
244,3,0.0
244,4,0.0
244,5,0.0
244,6,198.30415880639762
244,7,385.0836007092562
244,8,549.483383460829
244,9,681.9491892564913
244,10,774.7825869570114
244,11,822.5884369237065
244,12,822.5884369237066
244,13,774.7825869570116
244,14,681.9491892564914
244,15,549.4833834608294
244,16,385.0836007092563
244,17,198.30415880639788
244,18,1.0147791790513787e-13
244,19,0.0
244,20,0.0
244,21,0.0
244,22,0.0
244,23,0.0
245,0,0.0
245,1,0.0
245,2,0.0
245,3,0.0
245,4,0.0
245,5,0.0
245,6,198.8380212292675
245,7,386.1202994114897
245,8,550.9626692820989
245,9,683.7850914818504
245,10,776.8684096223549
245,11,824.8029595973816
245,12,824.8029595973817
245,13,776.8684096223551
245,14,683.7850914818505
245,15,550.9626692820991
245,16,386.12029941148984
245,17,198.83802122926778
245,18,1.0175111059785149e-13
245,19,0.0
245,20,0.0
245,21,0.0
245,22,0.0
245,23,0.0
246,0,0.0
246,1,0.0
246,2,0.0
246,3,0.0
246,4,0.0
246,5,0.0
246,6,199.3431022735491
246,7,387.10110802565424
246,8,552.3622044345852
246,9,685.5220172766994
246,10,778.8417822458384
246,11,826.8980938055403
246,12,826.8980938055404
246,13,778.8417822458385
246,14,685.5220172766996
246,15,552.3622044345856
246,16,387.1011080256543
246,17,199.3431022735494
246,18,1.0200957503478289e-13
246,19,0.0
246,20,0.0
246,21,0.0
246,22,0.0
246,23,0.0
247,0,0.0
247,1,0.0
247,2,0.0
247,3,0.0
247,4,0.0
247,5,0.0
247,6,199.81925227282863
247,7,388.0257359169899
247,8,553.6815742058184
247,9,687.1594519524399
247,10,780.702120074565
247,11,828.8732187147003
247,12,828.8732187147004
247,13,780.7021200745652
247,14,687.15945195244
247,15,553.6815742058186
247,16,388.02573591699
247,17,199.8192522728289
247,18,1.0225323462734136e-13
247,19,0.0
247,20,0.0
247,21,0.0
247,22,0.0
247,23,0.0
248,0,0.0
248,1,0.0
248,2,0.0
248,3,0.0
248,4,0.0
248,5,0.0
248,6,200.26633013358492
248,7,388.89390909829723
248,8,554.9203876380602
248,9,688.696910301838
248,10,782.4488718502862
248,11,830.7277490527239
248,12,830.727749052724
248,13,782.4488718502863
248,14,688.6969103018381
248,15,554.9203876380606
248,16,388.89390909829734
248,17,200.2663301335852
248,18,1.0248201717393094e-13
248,19,0.0
248,20,0.0
248,21,0.0
248,22,0.0
248,23,0.0
249,0,0.0
249,1,0.0
249,2,0.0
249,3,0.0
249,4,0.0
249,5,0.0
249,6,200.68420337699922
249,7,389.70537031112605
249,8,556.0782776441555
249,9,690.1339367428043
249,10,784.0815199727531
249,11,832.4611352822483
249,12,832.4611352822484
249,13,784.0815199727533
249,14,690.1339367428044
249,15,556.0782776441557
249,16,389.70537031112616
249,17,200.6842033769995
249,18,1.0269585488134559e-13
249,19,0.0
249,20,0.0
249,21,0.0
249,22,0.0
249,23,0.0
250,0,0.0
250,1,0.0
250,2,0.0
250,3,0.0
250,4,0.0
250,5,0.0
250,6,201.0727481782111
250,7,390.45987910200625
250,8,557.154901116306
250,9,691.4701054533907
250,10,785.5995806530918
250,11,834.0728637635241
250,12,834.0728637635241
250,13,785.5995806530921
250,14,691.4701054533908
250,15,557.1549011163062
250,16,390.45987910200637
250,17,201.07274817821138
250,18,1.0289468438485763e-13
250,19,0.0
250,20,0.0
250,21,0.0
250,22,0.0
250,23,0.0
251,0,0.0
251,1,0.0
251,2,0.0
251,3,0.0
251,4,0.0
251,5,0.0
251,6,201.4318494030104
251,7,391.15721189369935
251,8,558.1499390277412
251,9,692.7050204979712
251,10,787.00260405716
251,11,835.5624569066181
251,12,835.5624569066182
251,13,787.0026040571602
251,14,692.7050204979713
251,15,558.1499390277415
251,16,391.15721189369947
251,17,201.4318494030107
251,18,1.0307844676699401e-13
251,19,0.0
251,20,0.0
251,21,0.0
251,22,0.0
251,23,0.0
252,0,0.0
252,1,0.0
252,2,0.0
252,3,0.0
252,4,0.0
252,5,0.0
252,6,201.76140064195425
252,7,391.7971620514497
252,8,559.0630965272537
252,9,693.8383159445666
252,10,788.2901744388437
252,11,836.9294733129344
252,12,836.9294733129344
252,13,788.2901744388438
252,14,693.8383159445667
252,15,559.063096527254
252,16,391.7971620514498
252,17,201.76140064195454
252,18,1.0324708757499507e-13
252,19,0.0
252,20,0.0
252,21,0.0
252,22,0.0
252,23,0.0
253,0,0.0
253,1,0.0
253,2,0.0
253,3,0.0
253,4,0.0
253,5,0.0
253,6,202.0613042418981
253,7,392.37953994421395
253,8,559.8941030265684
253,9,694.8696559732773
253,10,789.46191026325
253,11,838.1735079060085
253,12,838.1735079060086
253,13,789.4619102632503
253,14,694.8696559732774
253,15,559.8941030265686
253,16,392.379539944214
253,17,202.0613042418984
253,18,1.0340055683694975e-13
253,19,0.0
253,20,0.0
253,21,0.0
253,22,0.0
253,23,0.0
254,0,0.0
254,1,0.0
254,2,0.0
254,3,0.0
254,4,0.0
254,5,0.0
254,6,202.33147133493304
254,7,392.904173000854
254,8,560.6427122805252
254,9,695.7987349757949
254,10,790.5174643197669
254,11,839.2941920515426
254,12,839.2941920515427
254,13,790.5174643197671
254,14,695.798734975795
254,15,560.6427122805255
254,16,392.9041730008541
254,17,202.3314713349333
254,18,1.0353880907660364e-13
254,19,0.0
254,20,0.0
254,21,0.0
254,22,0.0
254,23,0.0
255,0,0.0
255,1,0.0
255,2,0.0
255,3,0.0
255,4,0.0
255,5,0.0
255,6,202.57182186471863
255,7,393.37090576127264
255,8,561.308702460046
255,9,696.6252776459598
255,10,791.4565238249463
255,11,840.291193666638
255,12,840.2911936666382
255,13,791.4565238249465
255,14,696.62527764596
255,15,561.3087024600462
255,16,393.37090576127275
255,17,202.5718218647189
255,18,1.0366180332683442e-13
255,19,0.0
255,20,0.0
255,21,0.0
255,22,0.0
255,23,0.0
256,0,0.0
256,1,0.0
256,2,0.0
256,3,0.0
256,4,0.0
256,5,0.0
256,6,202.78228461020558
256,7,393.77959992247986
256,8,561.8918762178669
256,9,697.3490390613401
256,10,792.27881051519
256,11,841.1642173181986
256,12,841.1642173181987
256,13,792.2788105151902
256,14,697.3490390613402
256,15,561.8918762178671
256,16,393.7795999224799
256,17,202.78228461020586
256,18,1.0376950314179124e-13
256,19,0.0
256,20,0.0
256,21,0.0
256,22,0.0
256,23,0.0
257,0,0.0
257,1,0.0
257,2,0.0
257,3,0.0
257,4,0.0
257,5,0.0
257,6,202.96279720674042
257,7,394.1301343795755
257,8,562.3920607470178
257,9,697.969804755809
257,10,792.9840807292057
257,11,841.9130043104753
257,12,841.9130043104755
257,13,792.9840807292059
257,14,697.9698047558092
257,15,562.3920607470181
257,16,394.1301343795756
257,17,202.9627972067407
257,18,1.0386187660769465e-13
257,19,0.0
257,20,0.0
257,21,0.0
257,22,0.0
257,23,0.0
258,0,0.0
258,1,0.0
258,2,0.0
258,3,0.0
258,4,0.0
258,5,0.0
258,6,203.11330616454495
258,7,394.42240526163476
258,8,562.809107832028
258,9,698.4873907830937
258,10,793.5721254802079
258,11,842.5373327617224
258,12,842.5373327617225
258,13,793.572125480208
258,14,698.4873907830938
258,15,562.8091078320283
258,16,394.4224052616349
258,17,203.11330616454524
258,18,1.0393889635229307e-13
258,19,0.0
258,20,0.0
258,21,0.0
258,22,0.0
258,23,0.0
259,0,0.0
259,1,0.0
259,2,0.0
259,3,0.0
259,4,0.0
259,5,0.0
259,6,203.2337668845668
259,7,394.65632596248764
259,8,563.1428938928456
259,9,698.9016437712842
259,10,794.0427705178458
259,11,843.0370176699456
259,12,843.0370176699457
259,13,794.0427705178461
259,14,698.9016437712843
259,15,563.1428938928458
259,16,394.65632596248776
259,17,203.23376688456707
259,18,1.0400053955297402e-13
259,19,0.0
259,20,0.0
259,21,0.0
259,22,0.0
259,23,0.0
260,0,0.0
260,1,0.0
260,2,0.0
260,3,0.0
260,4,0.0
260,5,0.0
260,6,203.32414367169463
260,7,394.83182716638174
260,8,563.3933200214565
260,9,699.212440968279
260,10,794.3958763798371
260,11,843.411910967722
260,12,843.411910967722
260,13,794.3958763798373
260,14,699.2124409682791
260,15,563.3933200214567
260,16,394.8318271663818
260,17,203.3241436716949
260,18,1.0404678794352665e-13
260,19,0.0
260,20,0.0
260,21,0.0
260,22,0.0
260,23,0.0
261,0,0.0
261,1,0.0
261,2,0.0
261,3,0.0
261,4,0.0
261,5,0.0
261,6,203.38440974533611
261,7,394.9488568685229
261,8,563.5603120111945
261,9,699.4196902781616
261,10,794.6313384332944
261,11,843.6619015660768
261,12,843.661901566077
261,13,794.6313384332947
261,14,699.4196902781617
261,15,563.5603120111948
261,16,394.948856868523
261,17,203.3844097453364
261,18,1.040776278195548e-13
261,19,0.0
261,20,0.0
261,21,0.0
261,22,0.0
261,23,0.0
262,0,0.0
262,1,0.0
262,2,0.0
262,3,0.0
262,4,0.0
262,5,0.0
262,6,203.41454724735303
262,7,395.00738039048485
262,8,563.6438203787294
262,9,699.523330288489
262,10,794.7490869057301
262,11,843.786915387401
262,12,843.7869153874011
262,13,794.7490869057302
262,14,699.5233302884891
262,15,563.6438203787297
262,16,395.00738039048497
262,17,203.4145472473533
262,18,1.0409305004253765e-13
262,19,0.0
262,20,0.0
262,21,0.0
262,22,0.0
262,23,0.0
263,0,0.0
263,1,0.0
263,2,0.0
263,3,0.0
263,4,0.0
263,5,0.0
263,6,203.41454724735308
263,7,395.00738039048497
263,8,563.6438203787296
263,9,699.5233302884891
263,10,794.7490869057303
263,11,843.7869153874012
263,12,843.7869153874013
263,13,794.7490869057305
263,14,699.5233302884892
263,15,563.6438203787299
263,16,395.0073803904851
263,17,203.41454724735337
263,18,1.0409305004253767e-13
263,19,0.0
263,20,0.0
263,21,0.0
263,22,0.0
263,23,0.0
264,0,0.0
264,1,0.0
264,2,0.0
264,3,0.0
264,4,0.0
264,5,0.0
264,6,203.38440974533617
264,7,394.948856868523
264,8,563.5603120111947
264,9,699.4196902781617
264,10,794.6313384332947
264,11,843.6619015660771
264,12,843.6619015660772
264,13,794.6313384332949
264,14,699.4196902781619
264,15,563.5603120111949
264,16,394.9488568685231
264,17,203.38440974533646
264,18,1.0407762781955483e-13
264,19,0.0
264,20,0.0
264,21,0.0
264,22,0.0
264,23,0.0
265,0,0.0
265,1,0.0
265,2,0.0
265,3,0.0
265,4,0.0
265,5,0.0
265,6,203.32414367169463
265,7,394.83182716638174
265,8,563.3933200214565
265,9,699.212440968279
265,10,794.3958763798371
265,11,843.411910967722
265,12,843.411910967722
265,13,794.3958763798373
265,14,699.2124409682791
265,15,563.3933200214567
265,16,394.8318271663818
265,17,203.3241436716949
265,18,1.0404678794352665e-13
265,19,0.0
265,20,0.0
265,21,0.0
265,22,0.0
265,23,0.0
266,0,0.0
266,1,0.0
266,2,0.0
266,3,0.0
266,4,0.0
266,5,0.0
266,6,203.2337668845668
266,7,394.65632596248764
266,8,563.1428938928456
266,9,698.9016437712842
266,10,794.0427705178458
266,11,843.0370176699456
266,12,843.0370176699457
266,13,794.0427705178461
266,14,698.9016437712843
266,15,563.1428938928458
266,16,394.65632596248776
266,17,203.23376688456707
266,18,1.0400053955297402e-13
266,19,0.0
266,20,0.0
266,21,0.0
266,22,0.0
266,23,0.0
267,0,0.0
267,1,0.0
267,2,0.0
267,3,0.0
267,4,0.0
267,5,0.0
267,6,203.113306164545
267,7,394.4224052616349
267,8,562.8091078320282
267,9,698.4873907830939
267,10,793.5721254802081
267,11,842.5373327617226
267,12,842.5373327617227
267,13,793.5721254802082
267,14,698.487390783094
267,15,562.8091078320284
267,16,394.42240526163494
267,17,203.1133061645453
267,18,1.0393889635229311e-13
267,19,0.0
267,20,0.0
267,21,0.0
267,22,0.0
267,23,0.0
268,0,0.0
268,1,0.0
268,2,0.0
268,3,0.0
268,4,0.0
268,5,0.0
268,6,202.96279720674042
268,7,394.1301343795755
268,8,562.3920607470178
268,9,697.969804755809
268,10,792.9840807292057
268,11,841.9130043104753
268,12,841.9130043104755
268,13,792.9840807292059
268,14,697.9698047558092
268,15,562.3920607470181
268,16,394.1301343795756
268,17,202.9627972067407
268,18,1.0386187660769465e-13
268,19,0.0
268,20,0.0
268,21,0.0
268,22,0.0
268,23,0.0
269,0,0.0
269,1,0.0
269,2,0.0
269,3,0.0
269,4,0.0
269,5,0.0
269,6,202.78228461020558
269,7,393.77959992247986
269,8,561.8918762178669
269,9,697.3490390613401
269,10,792.27881051519
269,11,841.1642173181986
269,12,841.1642173181987
269,13,792.2788105151902
269,14,697.3490390613402
269,15,561.8918762178671
269,16,393.7795999224799
269,17,202.78228461020586
269,18,1.0376950314179124e-13
269,19,0.0
269,20,0.0
269,21,0.0
269,22,0.0
269,23,0.0
270,0,0.0
270,1,0.0
270,2,0.0
270,3,0.0
270,4,0.0
270,5,0.0
270,6,202.57182186471863
270,7,393.37090576127264
270,8,561.308702460046
270,9,696.6252776459598
270,10,791.4565238249463
270,11,840.291193666638
270,12,840.2911936666382
270,13,791.4565238249465
270,14,696.62527764596
270,15,561.3087024600462
270,16,393.37090576127275
270,17,202.5718218647189
270,18,1.0366180332683442e-13
270,19,0.0
270,20,0.0
270,21,0.0
270,22,0.0
270,23,0.0
271,0,0.0
271,1,0.0
271,2,0.0
271,3,0.0
271,4,0.0
271,5,0.0
271,6,202.33147133493307
271,7,392.9041730008541
271,8,560.6427122805253
271,9,695.798734975795
271,10,790.5174643197671
271,11,839.2941920515428
271,12,839.294192051543
271,13,790.5174643197672
271,14,695.7987349757951
271,15,560.6427122805256
271,16,392.9041730008542
271,17,202.33147133493335
271,18,1.0353880907660367e-13
271,19,0.0
271,20,0.0
271,21,0.0
271,22,0.0
271,23,0.0
272,0,0.0
272,1,0.0
272,2,0.0
272,3,0.0
272,4,0.0
272,5,0.0
272,6,202.0613042418981
272,7,392.37953994421395
272,8,559.8941030265684
272,9,694.8696559732773
272,10,789.46191026325
272,11,838.1735079060085
272,12,838.1735079060086
272,13,789.4619102632503
272,14,694.8696559732774
272,15,559.8941030265686
272,16,392.379539944214
272,17,202.0613042418984
272,18,1.0340055683694975e-13
272,19,0.0
272,20,0.0
272,21,0.0
272,22,0.0
272,23,0.0
273,0,0.0
273,1,0.0
273,2,0.0
273,3,0.0
273,4,0.0
273,5,0.0
273,6,201.76140064195425
273,7,391.7971620514497
273,8,559.0630965272537
273,9,693.8383159445666
273,10,788.2901744388437
273,11,836.9294733129344
273,12,836.9294733129344
273,13,788.2901744388438
273,14,693.8383159445667
273,15,559.063096527254
273,16,391.7971620514498
273,17,201.76140064195454
273,18,1.0324708757499507e-13
273,19,0.0
273,20,0.0
273,21,0.0
273,22,0.0
273,23,0.0
274,0,0.0
274,1,0.0
274,2,0.0
274,3,0.0
274,4,0.0
274,5,0.0
274,6,201.4318494030105
274,7,391.1572118936995
274,8,558.1499390277414
274,9,692.7050204979714
274,10,787.0026040571604
274,11,835.5624569066184
274,12,835.5624569066185
274,13,787.0026040571605
274,14,692.7050204979715
274,15,558.1499390277417
274,16,391.15721189369964
274,17,201.43184940301074
274,18,1.0307844676699406e-13
274,19,0.0
274,20,0.0
274,21,0.0
274,22,0.0
274,23,0.0
275,0,0.0
275,1,0.0
275,2,0.0
275,3,0.0
275,4,0.0
275,5,0.0
275,6,201.07274817821113
275,7,390.4598791020063
275,8,557.154901116306
275,9,691.4701054533908
275,10,785.599580653092
275,11,834.0728637635242
275,12,834.0728637635242
275,13,785.5995806530922
275,14,691.4701054533909
275,15,557.1549011163063
275,16,390.4598791020064
275,17,201.0727481782114
275,18,1.0289468438485764e-13
275,19,0.0
275,20,0.0
275,21,0.0
275,22,0.0
275,23,0.0
276,0,0.0
276,1,0.0
276,2,0.0
276,3,0.0
276,4,0.0
276,5,0.0
276,6,200.68420337699928
276,7,389.70537031112616
276,8,556.0782776441556
276,9,690.1339367428045
276,10,784.0815199727533
276,11,832.4611352822485
276,12,832.4611352822486
276,13,784.0815199727535
276,14,690.1339367428046
276,15,556.078277644156
276,16,389.7053703111263
276,17,200.68420337699956
276,18,1.0269585488134562e-13
276,19,0.0
276,20,0.0
276,21,0.0
276,22,0.0
276,23,0.0
277,0,0.0
277,1,0.0
277,2,0.0
277,3,0.0
277,4,0.0
277,5,0.0
277,6,200.26633013358497
277,7,388.89390909829734
277,8,554.9203876380604
277,9,688.6969103018382
277,10,782.4488718502864
277,11,830.7277490527241
277,12,830.7277490527242
277,13,782.4488718502865
277,14,688.6969103018383
277,15,554.9203876380607
277,16,388.89390909829746
277,17,200.26633013358526
277,18,1.0248201717393096e-13
277,19,0.0
277,20,0.0
277,21,0.0
277,22,0.0
277,23,0.0
278,0,0.0
278,1,0.0
278,2,0.0
278,3,0.0
278,4,0.0
278,5,0.0
278,6,199.81925227282863
278,7,388.0257359169899
278,8,553.6815742058184
278,9,687.1594519524399
278,10,780.702120074565
278,11,828.8732187147003
278,12,828.8732187147004
278,13,780.7021200745652
278,14,687.15945195244
278,15,553.6815742058186
278,16,388.02573591699
278,17,199.8192522728289
278,18,1.0225323462734136e-13
278,19,0.0
278,20,0.0
278,21,0.0
278,22,0.0
278,23,0.0
279,0,0.0
279,1,0.0
279,2,0.0
279,3,0.0
279,4,0.0
279,5,0.0
279,6,199.34310227354916
279,7,387.1011080256543
279,8,552.3622044345855
279,9,685.5220172766996
279,10,778.8417822458387
279,11,826.8980938055405
279,12,826.8980938055406
279,13,778.8417822458388
279,14,685.5220172766997
279,15,552.3622044345857
279,16,387.1011080256544
279,17,199.34310227354945
279,18,1.0200957503478293e-13
279,19,0.0
279,20,0.0
279,21,0.0
279,22,0.0
279,23,0.0
280,0,0.0
280,1,0.0
280,2,0.0
280,3,0.0
280,4,0.0
280,5,0.0
280,6,198.8380212292675
280,7,386.1202994114897
280,8,550.9626692820989
280,9,683.7850914818504
280,10,776.8684096223549
280,11,824.8029595973816
280,12,824.8029595973817
280,13,776.8684096223551
280,14,683.7850914818505
280,15,550.9626692820991
280,16,386.12029941148984
280,17,198.83802122926778
280,18,1.0175111059785149e-13
280,19,0.0
280,20,0.0
280,21,0.0
280,22,0.0
280,23,0.0
281,0,0.0
281,1,0.0
281,2,0.0
281,3,0.0
281,4,0.0
281,5,0.0
281,6,198.3041588063977
281,7,385.08360070925636
281,8,549.4833834608293
281,9,681.9491892564916
281,10,774.7825869570117
281,11,822.5884369237068
281,12,822.5884369237069
281,13,774.7825869570119
281,14,681.9491892564916
281,15,549.4833834608296
281,16,385.0836007092565
281,17,198.30415880639796
281,18,1.0147791790513792e-13
281,19,0.0
281,20,0.0
281,21,0.0
281,22,0.0
281,23,0.0
282,0,0.0
282,1,0.0
282,2,0.0
282,3,0.0
282,4,0.0
282,5,0.0
282,6,197.74167319989712
282,7,383.99131911515303
282,8,547.9247853150905
282,9,680.0148546180739
282,10,772.5849323240795
282,11,820.2551819953767
282,12,820.2551819953768
282,13,772.5849323240798
282,14,680.014854618074
282,15,547.9247853150907
282,16,383.99131911515315
282,17,197.7416731998974
282,18,1.0119007790953291e-13
282,19,0.0
282,20,0.0
282,21,0.0
282,22,0.0
282,23,0.0
283,0,0.0
283,1,0.0
283,2,0.0
283,3,0.0
283,4,0.0
283,5,0.0
283,6,197.1507310863907
283,7,382.84377829578995
283,8,546.287336691151
283,9,677.9826607516977
283,10,770.2760969360564
283,11,817.8038862061833
283,12,817.8038862061834
283,13,770.2760969360567
